dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
rrvplwBotDi,202301,H0sIhCir6yk,H4lrHuDhSrp,fpkkdSpN6kR,1
rrvplwBotDi,202301,H0sIhCir6yk,P6unvayg94m,fpkkdSpN6kR,3
rrvplwBotDi,202301,H0sIhCir6yk,Ql8JBd57XPc,fpkkdSpN6kR,1
rrvplwBotDi,202301,H0sIhCir6yk,O1RtcGUn63L,fpkkdSpN6kR,3
rrvplwBotDi,202301,H0sIhCir6yk,aGBbgHGLMN3,fpkkdSpN6kR,1
rrvplwBotDi,202301,H0sIhCir6yk,DyB6aUOkSuO,fpkkdSpN6kR,2
rrvplwBotDi,202301,H0sIhCir6yk,QDO3HByrCkY,fpkkdSpN6kR,3
rrvplwBotDi,202301,H0sIhCir6yk,IEwVfn2NDyB,fpkkdSpN6kR,4
rrvplwBotDi,202301,H0sIhCir6yk,OOkXKUg81nQ,fpkkdSpN6kR,3
rrvplwBotDi,202301,H0sIhCir6yk,WQZWdUXu7ix,fpkkdSpN6kR,1
rrvplwBotDi,202301,H0sIhCir6yk,nc05EqyyHaF,fpkkdSpN6kR,1
rrvplwBotDi,202301,H0sIhCir6yk,etPex6igshH,fpkkdSpN6kR,6
rrvplwBotDi,202301,H0sIhCir6yk,aEnuwvyxAiT,fpkkdSpN6kR,4
rrvplwBotDi,202301,H0sIhCir6yk,vH0gkmJgAKg,fpkkdSpN6kR,3
rrvplwBotDi,202301,H0sIhCir6yk,jBEx4ja6iA9,fpkkdSpN6kR,2
G9Ie7g6ERbS,202301,H0sIhCir6yk,TT9hQ7SaHea,fpkkdSpN6kR,3
G9Ie7g6ERbS,202301,H0sIhCir6yk,nMsMRcdsXmy,fpkkdSpN6kR,3
G9Ie7g6ERbS,202301,H0sIhCir6yk,BqGKadWCFhx,fpkkdSpN6kR,23
G9Ie7g6ERbS,202301,H0sIhCir6yk,wcvVlUrzbYG,fpkkdSpN6kR,21
G9Ie7g6ERbS,202301,H0sIhCir6yk,subJjGY0UcE,fpkkdSpN6kR,25
G9Ie7g6ERbS,202301,H0sIhCir6yk,N78akNFqLex,fpkkdSpN6kR,11
G9Ie7g6ERbS,202301,H0sIhCir6yk,tpKwyj8il3w,fpkkdSpN6kR,64
G9Ie7g6ERbS,202301,H0sIhCir6yk,onwJ6bulsyi,fpkkdSpN6kR,37
G9Ie7g6ERbS,202301,H0sIhCir6yk,Mwqc3GO1kId,fpkkdSpN6kR,125
G9Ie7g6ERbS,202301,H0sIhCir6yk,pUXn4laGtJe,fpkkdSpN6kR,35
G9Ie7g6ERbS,202301,H0sIhCir6yk,SmLUO99wdfb,fpkkdSpN6kR,184
G9Ie7g6ERbS,202301,H0sIhCir6yk,udSjk1sKgO5,fpkkdSpN6kR,67
G9Ie7g6ERbS,202301,H0sIhCir6yk,IzV4BuohS90,fpkkdSpN6kR,165
G9Ie7g6ERbS,202301,H0sIhCir6yk,US2dWooI6pT,fpkkdSpN6kR,99
G9Ie7g6ERbS,202301,H0sIhCir6yk,EMovAqLcbGq,fpkkdSpN6kR,166
G9Ie7g6ERbS,202301,H0sIhCir6yk,pdPUNjzab6h,fpkkdSpN6kR,100
G9Ie7g6ERbS,202301,H0sIhCir6yk,GnlieRaxUWw,fpkkdSpN6kR,127
G9Ie7g6ERbS,202301,H0sIhCir6yk,FZZZIfer5tA,fpkkdSpN6kR,97
G9Ie7g6ERbS,202301,H0sIhCir6yk,dwskguR0DV8,fpkkdSpN6kR,3
G9Ie7g6ERbS,202301,H0sIhCir6yk,RQXs6B8Td4v,fpkkdSpN6kR,7
G9Ie7g6ERbS,202301,H0sIhCir6yk,Yt9tkigTSBr,fpkkdSpN6kR,191
G9Ie7g6ERbS,202301,H0sIhCir6yk,tH50hwj5Neo,fpkkdSpN6kR,207
